"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.815893307E2,4.634299755E0,-2.791399956E0,-1.099359989E1
2.815993307E2,3.452799797E0,-1.224900007E0,-1.705179977E1
2.816093307E2,1.787899971E0,2.330999970E-1,-1.113840008E1
2.816193307E2,8.619999886E-1,2.423599958E0,5.719399929E0
2.816293307E2,3.643999815E0,4.049399853E0,5.106800079E0
2.816393307E2,4.204999924E0,4.581799984E0,-1.114599943E0
2.816493307E2,4.885399818E0,5.505599976E0,-5.402400017E0
2.816593307E2,5.869799614E0,6.488100052E0,-5.659699917E0
2.816693307E2,6.806699753E0,7.176099777E0,-5.777599812E0
2.816793307E2,7.083699703E0,7.485699654E0,-6.700099945E0
2.816893307E2,7.401700020E0,7.585499763E0,-7.421599865E0
2.816993307E2,8.425199509E0,8.020699501E0,-7.272899628E0
2.817093307E2,8.685400009E0,8.495800018E0,-7.150499821E0
2.817193307E2,8.408900261E0,8.819399834E0,-6.846099854E0
2.817293307E2,8.018799782E0,8.997200012E0,-6.684000015E0
2.817393307E2,7.305199623E0,8.941100121E0,-6.549999714E0
2.817493307E2,6.640999794E0,8.495100021E0,-5.969999790E0
2.817593307E2,6.184299946E0,7.493099689E0,-4.861000061E0
2.817693307E2,5.259500027E0,5.724599838E0,-2.204499960E0
2.817793307E2,3.185599804E0,2.797199965E0,3.235699892E0
2.817893307E2,-2.055899858E0,-3.340799809E0,1.159280014E1
2.817993307E2,-1.130819988E1,-1.248559952E1,1.705419922E1
2.818093307E2,-1.589489937E1,-2.100769997E1,1.324489975E1
2.818193307E2,-1.065649986E1,-2.110750008E1,7.555699825E0
2.818293307E2,-5.435699940E0,-1.277049923E1,6.243899822E0
2.818393307E2,-2.019099951E0,-5.671899796E0,4.467199802E0
2.818493307E2,2.653499842E0,-4.555999935E-1,2.568599939E0
2.818593307E2,5.532199860E0,3.310099840E0,7.819999754E-2
2.818693307E2,7.909499645E0,5.741499901E0,-3.012799978E0
2.818793307E2,1.076630020E1,5.334300041E0,-3.398499966E0
2.818893307E2,1.134859943E1,1.746500015E0,-1.906199932E0
2.818993307E2,9.274700165E0,-3.290099859E0,9.529999644E-2
2.819093307E2,4.344299793E0,-8.314399719E0,3.109899998E0
2.819193307E2,-4.767999947E-1,-1.328289986E1,5.076200008E0
2.819293307E2,-8.189199448E0,-1.837909889E1,6.110799789E0
2.819393307E2,-5.404999733E0,-1.440319920E1,6.521899700E0
2.819493307E2,1.073899984E0,-4.049699783E0,-3.619999886E0
2.819593307E2,8.288000107E0,4.429399967E0,-1.905229950E1
2.819693307E2,1.324510002E1,8.825699806E0,-1.615499878E1
2.819793307E2,1.364459991E1,9.379699707E0,-8.447500229E0
2.819893307E2,1.339359951E1,8.954500198E0,-5.551099777E0
2.819993307E2,1.285389996E1,8.050700188E0,-3.583499908E0
2.820093307E2,1.245009995E1,6.338999748E0,-2.807399988E0
2.820193307E2,1.184789944E1,3.433799982E0,-2.713699818E0
2.820293307E2,1.089750004E1,-2.762999833E-1,-4.434299946E0
2.820393307E2,8.053999901E0,-4.952600002E0,-5.812399864E0
2.820493307E2,2.977900028E0,-9.275799751E0,-5.447599888E0
2.820593307E2,-5.221999884E-1,-1.131050014E1,-5.712399960E0
2.820693307E2,-2.187700033E0,-9.205699921E0,-6.440000057E0
2.820793307E2,-1.439999938E0,-4.919199944E0,-5.951799870E0
2.820893307E2,-6.505999565E-1,-1.605099916E0,-5.117000103E0
2.820993307E2,-7.009999752E-1,1.700000018E-1,-4.171899796E0
2.821093307E2,-7.853999734E-1,1.004699945E0,-2.910300016E0
2.821193307E2,-3.251000047E-1,1.879399896E0,-1.116500020E0
2.821293307E2,-3.113999963E-1,2.539000034E0,3.754999936E-1
2.821393307E2,-4.900999963E-1,2.754499912E0,1.349900007E0
2.821493307E2,-9.228999615E-1,2.757200003E0,2.241799831E0
2.821593307E2,-7.723999619E-1,2.263200045E0,2.846499920E0
2.821693307E2,-4.142999947E-1,1.774599910E0,9.649999738E-1
2.821793307E2,-1.245999932E-1,1.637199998E0,-2.586299896E0
2.821893307E2,-9.919999540E-2,1.450199962E0,-3.926299810E0
2.821993307E2,4.005999863E-1,1.546199918E0,-4.585199833E0
2.822093307E2,2.619799852E0,2.118799925E0,-5.531899929E0
2.822193307E2,2.638099909E0,2.419899940E0,-2.975100040E0
2.822293307E2,3.142199993E0,2.019899845E0,1.231599927E0
2.822393307E2,4.830699921E0,1.696900010E0,7.344499588E0
2.822493307E2,5.496500015E0,1.672500014E0,9.248199463E0
2.822593307E2,4.442899704E0,1.484899998E0,4.988299847E0
2.822693307E2,2.873999834E0,4.594999850E-1,5.988000035E-1
2.822793307E2,1.173599958E0,-1.087399960E0,-1.205500007E0
2.822893307E2,-7.419999838E-1,-2.414399862E0,-1.118999943E-1
2.822993307E2,-8.179999590E-1,-2.985299826E0,3.322999954E0
2.823093307E2,-1.014500022E0,-2.987299919E0,6.817199707E0
2.823193307E2,-1.607399940E0,-2.887699842E0,9.515899658E0
2.823293307E2,-2.314100027E0,-3.080399990E0,7.414000034E0
2.823393307E2,-3.361299992E0,-3.185999870E0,3.304399967E0
2.823493307E2,-4.783799648E0,-2.745399952E0,7.761999965E-1
2.823593307E2,-6.639899731E0,-2.144999981E0,-1.409999933E-2
2.823693307E2,-8.694799423E0,-2.142499924E0,-2.600000007E-3
2.823793307E2,-9.769100189E0,-3.216199875E0,-8.809999824E-1
2.823893307E2,-8.717299461E0,-4.366600037E0,-1.807099938E0
2.823993307E2,-6.505199909E0,-3.760200024E0,7.142999768E-1
2.824093307E2,-6.522899628E0,-3.278800011E0,5.136499882E0
2.824193307E2,-8.274099350E0,-3.590600014E0,6.686999798E0
2.824293307E2,-8.959799767E0,-4.388799667E0,4.700799942E0
2.824393307E2,-8.139399529E0,-5.298999786E0,6.559499741E0
2.824493307E2,-5.859899998E0,-6.415999889E0,8.073699951E0
2.824593307E2,-3.647599936E0,-7.308099747E0,7.834099770E0
2.824693307E2,-8.708999753E-1,-8.254899979E0,5.796700001E0
2.824793307E2,1.868499994E0,-8.380899429E0,9.337999821E-1
2.824893307E2,3.911700010E0,-6.351899624E0,-5.345900059E0
2.824993307E2,5.284499645E0,-3.481400013E0,-8.073299408E0
2.825093307E2,5.884799957E0,-2.642599821E0,-5.544699669E0
2.825193307E2,6.169099808E0,-4.194900036E0,-2.773399830E0
2.825293307E2,5.780799866E0,-5.974299908E0,-1.654399991E0
2.825393307E2,4.174499989E0,-6.850800037E0,-1.945699930E0
2.825493307E2,3.339999914E0,-6.612099648E0,-1.895399928E0
2.825593307E2,2.702399969E0,-5.692199707E0,-1.764400005E0
2.825693307E2,2.732599974E0,-4.716599941E0,-1.993799925E0
2.825793307E2,3.693399906E0,-3.857899904E0,-1.455299973E0
2.825893307E2,4.811999798E0,-3.438699961E0,-1.959999949E-1
2.825993307E2,4.965199947E0,-3.523699999E0,-5.979999900E-2
2.826093307E2,4.904200077E0,-3.966399908E0,-9.024999738E-1
2.826193307E2,4.896800041E0,-4.508599758E0,-2.286399841E0
2.826293307E2,4.947000027E0,-4.759200096E0,-3.961899996E0
2.826393307E2,4.764800072E0,-4.213900089E0,-5.768899918E0
2.826493307E2,4.586400032E0,-2.657299995E0,-9.281899452E0
2.826593307E2,4.280200005E0,-1.173599958E0,-2.085649872E1
2.826693307E2,2.770299911E0,4.513999820E-1,-1.365909958E1
2.826793307E2,2.200599909E0,2.883499861E0,6.565999985E0
2.826893307E2,3.986499786E0,4.466799736E0,5.882699966E0
2.826993307E2,4.986799717E0,5.024499893E0,-1.019699931E0
2.827093307E2,5.302899837E0,5.658699989E0,-5.570699692E0
2.827193307E2,5.557699680E0,6.717799664E0,-6.310199738E0
2.827293307E2,5.583499908E0,7.267899990E0,-6.055599689E0
2.827393307E2,5.767899990E0,7.487799644E0,-6.605799675E0
2.827493307E2,6.495100021E0,7.649099827E0,-6.950699806E0
2.827593307E2,7.833199978E0,7.899399757E0,-6.847199917E0
2.827693307E2,8.848400116E0,8.151999474E0,-6.413499832E0
2.827793307E2,9.138199806E0,8.427000046E0,-6.159499645E0
2.827893307E2,8.806799889E0,8.635700226E0,-5.953299999E0
2.827993307E2,7.997799873E0,8.668000221E0,-5.834899902E0
2.828093307E2,6.942399979E0,8.135000229E0,-5.336400032E0
2.828193307E2,5.651799679E0,6.839200020E0,-4.164899826E0
2.828293307E2,3.800699949E0,5.004499912E0,-1.814700007E0
2.828393307E2,7.906000018E-1,1.539499998E0,4.296799660E0
2.828493307E2,-4.497600079E0,-4.077799797E0,1.187759972E1
2.828593307E2,-1.203100014E1,-1.203699970E1,1.444519997E1
2.828693307E2,-1.671129990E1,-1.930060005E1,1.016799927E1
2.828793307E2,-1.225019932E1,-1.845139885E1,9.069199562E0
2.828893307E2,-6.485399723E0,-9.605199814E0,6.846299648E0
2.828993307E2,-3.228199959E0,-4.097199917E0,2.705199957E0
2.829093307E2,9.021999836E-1,3.549000025E-1,7.846999764E-1
2.829193307E2,3.467299938E0,4.279900074E0,-1.249300003E0
2.829293307E2,5.480599880E0,6.505300045E0,-4.469999790E0
2.829393307E2,7.940299988E0,5.664199829E0,-5.542299747E0
2.829493307E2,9.428099632E0,1.595600009E0,-4.830199718E0
2.829593307E2,1.069089985E1,-3.725600004E0,-2.636899948E0
2.829693307E2,1.064330006E1,-9.125299454E0,1.827799916E0
2.829793307E2,4.927999973E0,-1.407829952E1,7.295199871E0
2.829893307E2,-5.184299946E0,-1.819799995E1,1.061600018E1
2.829993307E2,-3.621199846E0,-1.550199986E1,9.284999847E0
2.830093307E2,2.432399988E0,-5.565599918E0,-5.550799847E0
2.830193307E2,1.029500008E1,2.826499939E0,-1.554599953E1
2.830293307E2,1.303549957E1,6.451200008E0,-1.079129982E1
2.830393307E2,1.258099937E1,7.623699665E0,-7.560599804E0
2.830493307E2,1.218429947E1,7.748499870E0,-6.861799717E0
2.830593307E2,1.219119930E1,7.043599606E0,-6.158299923E0
2.830693307E2,1.196189976E1,5.762099743E0,-5.746699810E0
2.830793307E2,1.113179970E1,3.048699856E0,-4.807899952E0
2.830893307E2,9.791399956E0,-9.932000041E-1,-4.823199749E0
2.830993307E2,7.815999985E0,-4.723099709E0,-6.144899845E0
2.831093307E2,4.514199734E0,-8.735199928E0,-6.895599842E0
2.831193307E2,1.452899933E0,-1.033860016E1,-7.612199783E0
2.831293307E2,9.969999641E-2,-8.260099411E0,-7.442199707E0
2.831393307E2,1.263999939E-1,-5.289799690E0,-6.298999786E0
2.831493307E2,4.639999941E-2,-2.723000050E0,-5.482399940E0
2.831593307E2,-2.924000025E-1,-1.823999882E-1,-4.932799816E0
2.831693307E2,-5.417000055E-1,1.157400012E0,-3.501499891E0
2.831793307E2,-1.878999919E-1,2.075500011E0,-1.520900011E0
2.831893307E2,-3.049999848E-2,2.725100040E0,5.285999775E-1
2.831993307E2,-6.539999694E-2,3.141099930E0,2.055799961E0
2.832093307E2,-2.635999918E-1,3.448499918E0,2.843600035E0
2.832193307E2,-8.557999730E-1,3.648199797E0,2.794999838E0
2.832293307E2,-1.674999952E0,3.135699987E0,1.323999912E-1
2.832393307E2,-7.802000046E-1,3.072799921E0,-2.612799883E0
2.832493307E2,5.089999735E-2,2.705600023E0,-3.668200016E0
2.832593307E2,5.482999682E-1,1.326799989E0,-4.116499901E0
2.832693307E2,2.450500011E0,4.136999846E-1,-3.265100002E0
2.832793307E2,2.850499868E0,-9.200000018E-2,2.091999948E-1
2.832893307E2,2.655599833E0,1.159999967E-1,6.618899822E0
2.832993307E2,2.671099901E0,6.205999851E-1,1.054869938E1
2.833093307E2,1.363999963E0,7.957999706E-1,5.816799641E0
2.833193307E2,1.354599953E0,6.665999889E-1,7.141000032E-1
2.833293307E2,7.349999547E-1,-7.129999995E-1,-5.005999804E-1
2.833393307E2,8.769999444E-2,-1.623699903E0,5.929999799E-2
2.833493307E2,-6.816999912E-1,-2.412799835E0,1.459100008E0
2.833593307E2,-1.222499967E0,-2.275300026E0,3.737599850E0
2.833693307E2,-2.025799990E0,-1.874799967E0,6.891199589E0
2.833793307E2,-2.408499956E0,-1.696399927E0,6.927999973E0
2.833893307E2,-2.905699968E0,-1.953099966E0,4.081500053E0
2.833993307E2,-3.959100008E0,-2.160899878E0,1.296599984E0
2.834093307E2,-5.355999947E0,-1.924699903E0,2.460999936E-1
2.834193307E2,-6.731499672E0,-1.823399901E0,4.201000035E-1
2.834293307E2,-7.599199772E0,-3.122900009E0,1.744000018E-1
2.834393307E2,-7.415199757E0,-4.773200035E0,-1.793199897E0
2.834493307E2,-5.635999680E0,-4.734999657E0,-1.635699987E0
2.834593307E2,-3.994099855E0,-3.216699839E0,2.123800039E0
2.834693307E2,-5.844899654E0,-2.794499874E0,6.654099941E0
2.834793307E2,-8.211299896E0,-3.577699900E0,5.398799896E0
2.834893307E2,-8.273799896E0,-4.375899792E0,4.416599751E0
2.834993307E2,-6.813999653E0,-5.305099964E0,5.249099731E0
2.835093307E2,-5.235899925E0,-6.341599941E0,5.678999901E0
2.835193307E2,-3.187999964E0,-7.289299965E0,6.997099876E0
2.835293307E2,-5.697999597E-1,-8.167399406E0,7.233199596E0
2.835393307E2,2.029899836E0,-7.623799801E0,4.606199741E0
2.835493307E2,4.452600002E0,-5.566499710E0,-8.944999576E-1
2.835593307E2,5.494400024E0,-3.422799826E0,-6.572899818E0
2.835693307E2,5.633899689E0,-2.968799829E0,-7.109699726E0
2.835793307E2,5.516999722E0,-4.555299759E0,-5.471299648E0
2.835893307E2,4.923500061E0,-5.906199932E0,-4.217999935E0
2.835993307E2,3.947599888E0,-6.384399891E0,-3.208499908E0
2.836093307E2,3.460199833E0,-5.970599651E0,-2.289499998E0
2.836193307E2,3.212499857E0,-5.134399891E0,-1.614099979E0
2.836293307E2,3.004499912E0,-4.309000015E0,-9.396999478E-1
2.836393307E2,3.450199842E0,-3.804999828E0,5.444999933E-1
2.836493307E2,4.096199989E0,-3.455999851E0,1.398499966E0
2.836593307E2,4.323999882E0,-3.553799868E0,7.318999767E-1
2.836693307E2,5.088099957E0,-3.717000008E0,-7.542999983E-1
2.836793307E2,6.074500084E0,-4.209599972E0,-2.582399845E0
2.836893307E2,6.034599781E0,-4.587100029E0,-4.582200050E0
2.836993307E2,5.934899807E0,-3.325699806E0,-7.853399754E0
2.837093307E2,4.663499832E0,-2.194799900E0,-2.047529984E1
2.837193307E2,1.871599913E0,-8.685999513E-1,-1.532849979E1
2.837293307E2,1.768299937E0,1.648399949E0,-1.097000003E0
2.837393307E2,1.228999972E0,3.103499889E0,7.199100018E0
2.837493307E2,2.165799856E0,3.826499939E0,1.334100008E0
2.837593307E2,3.236500025E0,4.395100117E0,-3.700500011E0
2.837693307E2,4.564699650E0,5.273499966E0,-5.916999817E0
2.837793307E2,5.584599972E0,6.350499630E0,-6.146100044E0
2.837893307E2,6.065399647E0,7.181099892E0,-6.190499783E0
2.837993307E2,6.527499676E0,7.746899605E0,-6.619199753E0
2.838093307E2,7.484699726E0,8.106599808E0,-7.039599895E0
2.838193307E2,8.593199730E0,8.291199684E0,-7.019799709E0
2.838293307E2,9.377299309E0,8.576899529E0,-6.581299782E0
2.838393307E2,9.507999420E0,8.836099625E0,-6.250299931E0
2.838493307E2,9.022199631E0,8.979800224E0,-6.335999966E0
2.838593307E2,7.808599949E0,8.705200195E0,-6.249399662E0
2.838693307E2,6.490900040E0,7.984799862E0,-5.575399876E0
2.838793307E2,5.352499962E0,6.895199776E0,-4.406300068E0
2.838893307E2,3.647699833E0,5.161799908E0,-2.260099888E0
2.838993307E2,1.444800019E0,1.795699954E0,3.302199841E0
2.839093307E2,-3.682600021E0,-3.966799974E0,1.225150013E1
2.839193307E2,-1.232899952E1,-1.274849987E1,1.582349968E1
2.839293307E2,-1.664169884E1,-2.011209869E1,8.720299721E0
2.839393307E2,-1.262139988E1,-1.987949944E1,6.356699944E0
2.839493307E2,-6.641699791E0,-1.232769966E1,6.944599628E0
2.839593307E2,-3.577699900E0,-6.581399918E0,4.048500061E0
2.839693307E2,3.820999861E-1,-1.639599919E0,2.372699976E0
2.839793322E2,3.432799816E0,2.681599855E0,4.779999703E-2
2.839893307E2,5.917599678E0,5.170799732E0,-3.335500002E0
2.839993307E2,8.523699760E0,5.170700073E0,-4.730499744E0
2.840093307E2,9.499699593E0,1.851499915E0,-3.044499874E0
2.840193307E2,8.251699448E0,-2.634099960E0,-1.940400004E0
2.840293307E2,6.541499615E0,-7.363800049E0,-3.538999856E-1
2.840393307E2,4.400000095E0,-1.322410011E1,4.380099773E0
2.840493307E2,-3.706599951E0,-1.954139900E1,1.215229988E1
2.840593307E2,-3.437500000E0,-1.648110008E1,8.259399414E0
2.840693307E2,2.416899920E0,-5.016099930E0,-6.371099949E0
2.840793307E2,1.121789932E1,5.250999928E0,-1.773089981E1
2.840893307E2,1.459969997E1,9.293000221E0,-1.261450005E1
2.840993307E2,1.358349991E1,9.686900139E0,-8.171099663E0
2.841093307E2,1.283869934E1,9.078599930E0,-6.935899734E0
2.841193307E2,1.255980015E1,8.148499489E0,-5.687699795E0
2.841293307E2,1.232639980E1,6.038399696E0,-4.339499950E0
2.841393307E2,1.156899929E1,3.355199814E0,-4.476699829E0
2.841493307E2,1.049749947E1,6.064000130E-1,-5.093699932E0
2.841593307E2,8.296599388E0,-3.259899855E0,-5.606999874E0
2.841693307E2,5.064399719E0,-6.806699753E0,-5.556200027E0
2.841793307E2,1.897099972E0,-9.285900116E0,-5.275599957E0
2.841893307E2,-4.942999780E-1,-9.614899635E0,-5.488499641E0
2.841993307E2,-1.313799977E0,-7.734799862E0,-5.921400070E0
2.842093307E2,-9.796999693E-1,-4.325099945E0,-5.660699844E0
2.842193307E2,-5.715000033E-1,-1.408299923E0,-4.561899662E0
2.842293307E2,-1.736999899E-1,5.799999833E-1,-3.212399960E0
2.842393307E2,-1.880999953E-1,1.710999966E0,-1.891399980E0
2.842493307E2,-3.653999865E-1,2.481999874E0,-3.635999858E-1
2.842593307E2,-5.345000029E-1,3.244299889E0,1.364899993E0
2.842693307E2,-1.306800008E0,3.316200018E0,2.825799942E0
2.842793307E2,-2.364099979E0,2.440700054E0,3.085299969E0
2.842893307E2,-2.142799854E0,2.041699886E0,6.326999664E-1
2.842993307E2,-2.738499880E0,1.405399919E0,-2.898099899E0
2.843093307E2,-2.683099985E0,1.101499915E0,-5.566199780E0
2.843193307E2,-1.489300013E0,1.178200006E0,-6.752500057E0
2.843293307E2,-4.016000032E-1,1.663599968E0,-6.561199665E0
2.843393307E2,1.001099944E0,2.016000032E0,-5.127399921E0
2.843493307E2,2.632099867E0,1.876599908E0,-1.165099978E0
2.843593307E2,3.661700010E0,1.837599993E0,4.609200001E0
2.843693307E2,5.941599846E0,1.455599904E0,1.030649948E1
2.843793307E2,5.481599808E0,8.054999709E-1,8.865200043E0
2.843893307E2,3.917500019E0,8.240000159E-2,3.245699883E0
2.843993307E2,1.276799917E0,-1.396799922E0,1.773899913E0
2.844093307E2,-1.287400007E0,-1.955299973E0,3.648899794E0
2.844193307E2,-2.190899849E0,-2.352099895E0,6.384500027E0
2.844293307E2,-2.822999954E0,-2.905999899E0,7.228600025E0
2.844393307E2,-3.280799866E0,-3.159600019E0,5.494599819E0
2.844493307E2,-3.028599977E0,-2.621599913E0,2.924399853E0
2.844593307E2,-3.601599932E0,-2.215899944E0,2.269199848E0
2.844693307E2,-5.361599922E0,-2.013700008E0,1.988899946E0
2.844793307E2,-6.971499920E0,-1.893499970E0,4.575999975E-1
2.844893307E2,-7.394499779E0,-2.406699896E0,-1.396399975E0
2.844993307E2,-6.777199745E0,-3.527299881E0,-2.807899952E0
2.845093307E2,-5.115799904E0,-3.343699932E0,-2.426399946E0
2.845193307E2,-4.982999802E0,-2.681699991E0,1.580099940E0
2.845293307E2,-7.661699772E0,-3.361699820E0,4.895899773E0
2.845393307E2,-9.781799316E0,-4.284999847E0,3.394199848E0
2.845493307E2,-9.738599777E0,-4.941499710E0,2.479599953E0
2.845593307E2,-8.957599640E0,-5.562099934E0,4.990999699E0
2.845693307E2,-7.310799599E0,-6.898200035E0,8.505100250E0
2.845793307E2,-4.183599949E0,-8.111999512E0,9.614299774E0
2.845893307E2,-6.689999998E-2,-8.123700142E0,6.001100063E0
2.845993307E2,4.146100044E0,-7.304999828E0,3.483500004E0
2.846093307E2,6.974899769E0,-5.545099735E0,4.342999756E-1
2.846193307E2,6.712199688E0,-4.331099987E0,-3.157199860E0
2.846293307E2,6.075999737E0,-3.939499855E0,-5.191699982E0
2.846393307E2,5.628499985E0,-4.956799984E0,-5.551899910E0
2.846493307E2,5.509999752E0,-6.024299622E0,-4.970900059E0
2.846593307E2,4.501100063E0,-7.083399773E0,-3.844199896E0
2.846693307E2,3.937500000E0,-7.242899895E0,-2.354699850E0
2.846793307E2,3.803499937E0,-6.741899967E0,-8.495999575E-1
2.846893307E2,3.731199980E0,-6.054599762E0,1.532000005E-1
2.846993307E2,3.909899950E0,-5.364899635E0,4.101999998E-1
2.847093307E2,4.946099758E0,-4.354000092E0,1.069100022E0
2.847193307E2,5.519899845E0,-3.767999887E0,1.083500028E0
2.847293307E2,5.439199924E0,-3.830099821E0,-4.639999866E-1
2.847393307E2,5.996900082E0,-4.101299763E0,-2.818300009E0
2.847493307E2,6.065000057E0,-4.339200020E0,-5.579499722E0
2.847593307E2,4.792599678E0,-3.695400000E0,-9.511300087E0
2.847693307E2,4.301300049E0,-2.250499964E0,-2.173740005E1
2.847793307E2,1.490999937E0,-8.847000003E-1,-1.759449959E1
2.847893307E2,-4.001999795E-1,1.525399923E0,3.043499947E0
2.847993307E2,3.077100039E0,3.938199997E0,6.884299755E0
2.848093307E2,4.618899822E0,4.500599861E0,-1.230999976E-1
2.848193307E2,4.819799900E0,4.713299751E0,-5.085400105E0
2.848293307E2,5.600399971E0,5.458299637E0,-6.311299801E0
2.848393307E2,6.167500019E0,6.315099716E0,-6.232100010E0
2.848493307E2,6.102299690E0,6.684199810E0,-6.923399925E0
2.848593307E2,7.055099964E0,7.104599953E0,-6.928799629E0
2.848693307E2,8.176199913E0,7.610199928E0,-6.969099998E0
2.848793307E2,8.881699562E0,8.185999870E0,-7.289499760E0
2.848893307E2,9.712299347E0,8.811599731E0,-7.133599758E0
2.848993307E2,9.556099892E0,9.137800217E0,-7.250399590E0
2.849093307E2,8.651399612E0,9.282400131E0,-7.185699940E0
2.849193307E2,7.592499733E0,9.100099564E0,-6.908599854E0
2.849293307E2,6.823299885E0,8.699299812E0,-6.468999863E0
2.849393307E2,6.204199791E0,7.618499756E0,-5.421899796E0
2.849493307E2,4.866600037E0,5.946899891E0,-2.716799974E0
2.849593307E2,2.481799841E0,2.947000027E0,3.329599857E0
2.849693307E2,-2.879999876E0,-2.524399996E0,1.271479988E1
2.849793307E2,-1.389799976E1,-1.248009968E1,1.778520012E1
2.849893307E2,-1.790130043E1,-1.988249969E1,9.264100075E0
2.849993307E2,-1.201869965E1,-2.036649895E1,4.775399685E0
2.850093307E2,-6.059000015E0,-1.344099998E1,5.632199764E0
2.850193307E2,-3.582399845E0,-7.206500053E0,4.020800114E0
2.850293307E2,7.425999641E-1,-1.761299968E0,1.747599959E0
2.850393307E2,3.727199793E0,2.919499874E0,-4.169999957E-1
2.850493307E2,5.759399891E0,5.461299896E0,-3.202699900E0
2.850593307E2,7.549799919E0,4.505399704E0,-2.139199972E0
2.850693307E2,8.259599686E0,5.769999698E-2,5.842999816E-1
2.850793307E2,8.707799911E0,-5.247999668E0,2.844599962E0
2.850893307E2,7.636499882E0,-1.107209969E1,6.802700043E0
2.850993307E2,2.642299891E0,-1.742910004E1,6.412899971E0
2.851093307E2,-4.375099659E0,-1.712590027E1,6.065399647E0
2.851193307E2,5.958999991E-1,-8.377200127E0,-1.170099974E0
2.851293307E2,7.616600037E0,1.271700025E0,-1.719339943E1
2.851393307E2,1.473600006E1,6.717999935E0,-1.417459965E1
2.851493307E2,1.704339981E1,8.586299896E0,-6.820699692E0
2.851593307E2,1.546359921E1,8.533100128E0,-5.017999649E0
2.851693307E2,1.342669964E1,7.366499901E0,-5.323999882E0
2.851793307E2,1.192689991E1,5.713299751E0,-6.396599770E0
2.851893307E2,1.006400013E1,3.427699804E0,-7.873299599E0
2.851993307E2,8.081600189E0,4.645999968E-1,-8.271499634E0
2.852093307E2,6.700099945E0,-2.531999826E0,-6.517699718E0
2.852193307E2,4.974199772E0,-5.706799984E0,-5.097099781E0
2.852293307E2,2.591799974E0,-8.263799667E0,-4.130199909E0
2.852393307E2,3.637999892E-1,-9.651700020E0,-4.295799732E0
2.852493307E2,-1.509599924E0,-9.233300209E0,-4.181299686E0
